14	16.78
16.6	18.07
16.51	18.6
16.5	18.9
18.29	18.29
18	18.29
16.6	18
16.7	17.5
16.7	16.7
16.9	17
16.99	17
17	17.05
15.3	17.8
15.18	17.5
16.76	16.76
15.15	17.5
15	17.5
14.8	17.5
14.68	17.81
16.5	17.85
17.53	18.6
17.85	18.5
17.8	19
18.8	19
16.61	18.5
15.8	17.98
15.88	17.9
15.45	17.88
16.6	17.98
15.6	17.77
15.3	17.98
17.5	18
17.6	17.98
17.3	17.7
15.82	17.95
16.5	17.68
16.5	18.05
17	18.05
17	17.98
17.51	17.98
17.03	18.05
16.12	18.2
16.22	18.5
18.01	18.45
16.3	18.48
17.88	18.49
18.4	18.68
16.7	18.58
17.25	18.55
17.51	19.43
16.98	19.45
15.31	18.71
14.87	18.17
13.38	16.36
14.72	18
18.8	19
18.8	19.1
18.81	19.6
18.9	19.5
18.7	19.28
18.9	19.45
18.95	20.5
19	19.46
19	19
18.5	18.7
18.55	18.7
18.5	18.6
18.5	18.7
18.35	18.4
18.6	18.6
18.4	18.6
18.55	20
17.86	19.6
19.2	19.2
19.48	19.48
18.37	19.28
19.3	19.6
19.1	19.59
19.68	19.8
19.99	19.99
19.5	19.5
20.6	21
19.5	23
19.01	22.22
19.02	21.8
19.51	20.99
20	21.52
18.41	22.2
18.82	20.84
19.01	21.02
19.16	21.03
19.21	21.25
19.5	21.33
20.18	22.12
19.51	23.8
21.5	21.98
20.8	21.98
20.73	23.4
20.5	21.9
20.61	21.58
20.6	21.5
21.4	21.5
21.31	21.6
21.2	21.55
21.3	21.36
21.39	22.8
21.4	21.8
21.25	21.88
21.6	22
21.71	23.84
19.75	22.49
21.41	22
21.41	21.86
21.35	21.9
21.2	21.8
21.68	21.89
21.5	22.27
21.75	22.22
21.82	22.49
22.02	22.8
20.13	23.5
22.21	24.65
22.25	22.69
20.22	24.71
22.1	22.5
22	22.49
22	22.5
21.8	22.49
20	21.99
20.61	21.95
21.38	21.98
21.54	21.98
21.62	22.04
21.31	22.29
22.11	22.48
22	22.5
22.3	22.8
22.5	22.8
22.6	24.5
22.6	22.82
22.6	25
22.7	23
22.77	23.4
23	24.8
21.73	23.28
22.5	23.07
22.75	23.19
22.51	23.3
22.8	23.29
22.71	23.3
21.25	23.5
20.66	23.2
22.76	23.18
21.21	23.3
22.51	23.3
22.51	23
22.91	23.17
20.66	23.85
22.86	24.8
22.31	23.3
23.02	23.5
23.2	23.67
23.01	23.68
22.01	25.6
22.01	23.65
22.81	23.49
22.36	23.49
22.31	23.7
23.5	23.75
23.19	23.3
23.2	23.5
22.71	22.71
22.81	23.44
23.4	23.88
22.51	24
22.53	23.39
22.2	23.5
22.7	23
20.66	25.1
23.55	23.55
20.5	23.85
20.66	23.98
22.6	23.92
23.5	23.57
22.8	24.85
22.7	23.78
22.7	23.48
23.11	23.24
23.1	23.3
22.8	23.33
22.8	23.44
23	23.49
22.7	23.5
22.61	23.49
22.7	23.42
22.9	23.39
22.53	23.27
22.7	23.45
22.7	23.39
22.65	23.49
22.71	23.49
22.7	25.4
23.5	25.66
22.9	26.1
22.92	23.99
23.89	24.94
23	26.3
23.1	24.88
23.69	25.41
22.71	26
24.01	25.33
23.1	26.99
24.01	26.64
24.01	27.39
25.52	26.99
25.22	26.99
25.03	26.95
25.31	28.18
25.01	27.88
24.01	26.95
25.3	26.9
25.06	26.88
25.56	26.88
25.01	26.86
22.86	26.88
24.61	26.66
22.73	26.8
22.72	26.7
24.01	26.5
25.01	26.5
25.1	26.99
25.4	26.5
25.1	28.5
23.39	26.5
25.22	26.88
26.58	26.58
24.51	26.3
25.5	26.38
25.1	26.25
25.18	26.45
25.1	27.5
25.25	26.4
25.95	26.49
25.1	28.8
25.3	27
26.2	26.49
25.88	27.86
25.6	27.88
25.9	28.33
25.52	26.5
23.5	26.38
26.02	26.5
25.9	26.38
26.04	26.88
26.2	26.77
26.1	26.78
26.28	26.99
26.22	27.1
26.56	27
26.33	26.99
26.51	27
25	27.45
26.63	27.5
26.9	27.49
26.81	27.98
27.04	27.65
27.11	27.6
27.21	27.59
26.1	27.88
26.88	27.66
26.9	27.5
25.22	27.66
27.05	27.05
26.55	27.5
26.8	27.44
26.71	27.44
26.7	27.39
26.4	27.49
26.5	27.49
25.2	27.39
25	27.49
25.52	27.4
25.6	27.2
25.6	27.3
26.1	27.29
26.38	27.18
26.12	27.2
26.5	27.18
26.55	27.28
26.4	27.5
27.27	28
27.2	28.5
27.32	27.86
27.92	28.5
25.6	29.18
28	30
28.2	28.66
27.15	29.5
28.8	29.5
27	29.47
28.7	29.19
28.25	29
29	31.66
28.1	30.66
28	29.4
28.12	29.36
28.71	29.3
28.13	30.5
26.65	30.8
26.66	29.5
26.89	29.34
28.21	29.87
27	29.46
27.2	29.5
28.01	29.48
27.2	29.92
28.12	29.79
27.8	29.28
27.02	29.5
27.66	28.99
28.47	29.16
27	29.93
28	30
27.55	29.78
28.44	30
28.77	30.85
28.6	30.85
29.01	30.8
29	31.49
29.51	30.8
29.11	30.98
30.01	31.2
28	30.88
29.11	30.8
28.6	30.95
28.88	30.88
29.75	30.69
27.65	31.5
28	31.49
28	30.6
28	30.5
29.51	30.58
28.56	31.6
29.5	30.48
28	31.48
29.01	30.3
29.4	30.6
29.3	31
29.2	30.25
28.66	30
29.21	30.3
28	30.65
29.36	30.65
29.21	29.98
28.9	29.95
28.31	29.8
28.32	29.88
28.01	29
28.05	28.99
28.01	30
27.4	28.49
27.51	28.99
25.88	28.99
26.55	28.95
27.19	28.87
27.5	28.99
27.5	28.3
27.31	28.45
27.6	28.48
27.82	28.39
27.5	28.43
27.52	28.65
27.35	28.28
27.35	28.8
27.51	28
27.7	28.9
27.21	28.9
27.86	28.29
27.86	29
27.51	28.19
27.7	28.19
27.22	28.1
27.8	30.5
27.41	29.5
27.85	29
27.81	28.35
27.88	29.87
27.8	28.49
27.2	28.13
27.75	29.02
27.66	28.36
27.72	29.11
27.6	29.42
27.6	28.1
27.6	27.99
25	27.8
27.7	28.18
27.59	28.85
25	28.1
27.21	27.99
27.28	28.09
27.35	28.09
27.48	28
27.3	27.6
27.75	27.75
27.28	27.99
26.38	28.05
27.26	27.98
27.26	27.5
27.21	27.6
26.9	27.6
27.09	27.7
24.9	27.45
27	27.5
27.49	27.68
26.37	27.57
27.43	27.5
25	27.58
27.39	27.48
27.06	28
28.48	28.48
26.33	28.17
28.76	28.76
28.2	28.5
27.66	28.5
27.02	28.39
28.4	28.43
28.35	28.39
28	28.44
28	28.5
27.51	28.48
27.8	28.39
28	28.2
28	28.47
28	28.45
28.1	28.45
28	28.44
27.99	28.3
28.29	28.29
28.02	28.2
28.2	28.39
28.04	28.33
28.2	28.32
28.1	28.2
28.1	28.45
28.11	28.27
28.03	28.1
27.95	28.14
25.6	28.2
27.5	28.1
27	28
28.09	28.09
27.8	28.8
27.8	28.14
27.7	28
27.22	28.2
25.06	28.18
27.52	27.99
27.5	28
27.8	28.12
27.1	28.08
27.7	28.12
27.6	28.06
27.15	28.03
27.55	28
27.7	27.93
27.31	27.99
27.46	27.99
27.41	27.99
27.7	28.19
27.02	30.3
27.22	27.99
27.02	27.98
25	28.08
27.01	27.99
27.02	28.5
27.06	27.9
27.02	27.68
27.78	27.78
27.11	27.9
27.88	27.9
27.11	27.9
27.88	27.88
27.11	27.9
27.5	27.89
26	27.9
27.21	27.9
27.36	27.5
27.21	27.5
27.21	28
27.89	27.89
27.21	27.21
27.55	27.89
27.23	27.89
26.9	27.88
26.8	27.9
26.88	27.9
27.5	27.91
26.7	27.92
27.8	28.08
26.88	28.06
26	28.02
27.51	28.03
27.3	28.25
27.79	28.17
25.1	28.77
27.52	28.09
25.59	30.03
27.8	28.28
27.9	28.49
26.5	28.48
27.32	28.5
27.85	28.49
27.8	30.99
26	27.8
27.36	28.04
27.5	27.8
28	28
27.5	28.55
28.01	28.45
27.78	28.87
26	28.55
27.5	28.77
28.02	28.78
26	28.98
26	28.99
26	28.8
27.02	28.98
26.2	28.98
26	28.99
26.33	28.98
26.3	28.96
26	28.77
26.66	28.78
26	28.88
26.4	28.88
26.5	28.87
28.36	28.87
26	28.89
26	28.86
26	28.66
26	31.2
28.45	29.66
28	29.5
27	31.99
27.55	30.5
28.66	30.38
28	30.48
28.1	30.45
28.11	30.5
29.11	31.49
31.48	31.99
29	31.77
28.55	31.99
28.88	32
29	31.88
28.5	32
31.29	31.98
28.5	34.33
28.66	31.99
28.1	33.88
29.11	32.22
28.1	32.46
28	32.18
28.1	32.48
28	32.25
32.2	32.5
30.1	32
29	32.28
29.11	32.25
29	32.09
31.01	32.19
28.88	32.19
29.11	32.15
29	32.12
29	32.08
28.44	32.5
31.01	33.32
29.88	34.5
30.88	35.5
33.01	35.86
32	35.98
35.22	35.98
32.66	35.65
32	35.78
35	35.79
33.1	35.28
35	35.44
35.4	35.9
32.55	36.15
33	36.5
33	36.8
35.1	36.79
36.7	36.99
36.5	36.95
36	40
34	38.66
33.6	37.9
37.27	37.8
34	37.78
34.5	36.9
34.5	37.49
34	37.48
34.22	37.11
36.5	37
36.5	37.1
35.5	37.95
35.66	37.9
36.91	37.6
37	37.49
37	39.88
36	37.96
37.1	40
38.5	39.98
37.1	39.67
38.4	39.72
37.81	39.49
38	39.5
39.1	39.35
38.31	39.39
39.17	39.9
39.48	39.6
39.51	39.99
39.61	43
39.79	42.99
38.6	40.88
39.8	41.39
39.8	40.1
39.8	40.07
38.39	41.38
39.61	40.9
39.91	40.3
39.25	41.5
39.4	43.3
39.01	42.55
39.3	39.8
39.3	39.9
38.82	41.6
39.38	41.6
39.31	41
39.55	40.75
39.51	40.78
39.68	41.44
40	40.9
39.92	41.94
39.9	41.4
39.95	41.44
40	41.94
39.99	41.57
40	41.2
40	41.5
40.91	41.99
40.02	42.6
41	42.9
39.7	42.48
39.5	42.99
40.01	42.98
42.6	44
42.11	46.55
40	44.2
40.39	44.45
43	44.5
43.5	44.79
43.5	46
43	47
44.37	44.38
43	44
43.2	44
43.01	45
43.3	44.2
43.81	44.92
39.65	45
39.6	44.88
42	44.88
43.61	45.98
43.69	46
43.4	50
43.01	45.1
41.11	44.89
40.01	44.79
40.04	44
39	43.75
40.1	44
40.1	42.88
38.66	41.98
40.03	41.4
40.01	41.8
37.5	41.25
39.01	41.29
39	42
39	41.1
38.66	40.9
38.1	41.75
38.05	40.99
38	39.99
37.11	40.5
38.7	39
38.01	39.9
38	40.4
37.5	39.88
37.89	39.48
37.5	41.48
38.99	39.7
37.7	40
38.22	39.98
38.04	39.8
38.11	39.82
38.21	39.99
37	41.5
38.5	40.99
39	41.5
39.2	41.44
38.62	40.66
37	41.5
39.18	40.88
37	41.9
41	42.99
41	42.11
41.36	42
41.58	43.4
41.19	42.98
42.4	43.88
40	44
42.99	44.99
43.25	44
43	44
43.76	45
43.2	45
43	44.95
42.01	44.87
42	44
41.6	44.16
41	44.5
42.73	43.86
43.3	44.05
42	44.8
43	43.65
43	43.8
42	43.99
42.1	44
43.18	44.58
42.69	44
42.5	43.54
42.6	44.44
42	44.3
42.5	44
43	43.6
43	44
43.2	44.48
42.81	44.5
43.4	44.38
42	44
43.51	44.44
44	46
43.5	44.5
43.91	47
44.68	45.48
42	45
43.02	45.88
42.51	45.8
43.1	45.99
44.01	45.55
44.85	45.7
44.6	45.79
45.6	47.3
45.19	47.4
44.11	48
46.15	47.98
46.66	47.9
47	47.88
47	50
48	53.91
50	55
53	57.88
50.88	62
57.4	60.58
56.05	58
55.55	57.9
51.5	56.19
50.9	57
55.9	57
52	57
53.1	57.49
56.1	58.66
51.4	57.99
50	56.94
53.4	56.45
55	56.68
55.11	58
55.22	57.47
57.03	57.66
53	63.2
58.03	64.19
59.5	61
54.44	60.99
54.44	65.88
59.88	64
54.55	63.8
60	65
63.5	70
67.66	70.88
65	70
67	74.5
70.01	74.83
74	79
81	85.47
89.99	93.28
84.01	97.98
85.73	94.79
77.35	77.36
69.62	77.9
70	78
75.56	79.99
75.5	78.5
75.61	77.77
76.51	83
76.24	85
75	78.5
71.1	76
70.55	77.5
70.2	73.5
68	74
69	71.5
65.01	74
65.5	71
66.23	69.45
65.1	70
66	73.18
69	73
70	76.66
74	76.66
74	79.99
70.5	78.66
73	78
77.1	79.76
74.6	80
74.01	78.9
74.12	78.8
75	77.23
76.5	78.65
77.11	81
80	82
80.25	82.5
77.77	83.5
79.1	82.5
78.01	82.5
79.02	81.7
79.5	81.11
80.25	86.88
80.99	83.19
80.21	85
80	82.56
80.3	82.88
80.12	81.97
80.01	81.98
74.3	81.75
79.1	81
79.1	83.88
79.5	82
79	81.4
79.3	81.88
79.4	82
79.61	81.5
79.36	81.8
79.6	81.4
76	80.8
79.5	80
79.51	81.22
79.6	83.88
79.6	80.99
77.1	80.9
77.12	79.79
78.22	79.64
79	80.3
79.01	80.82
78.5	81.48
78.9	82.8
77.9	79.99
78.13	80.55
77.85	80.3
77	79.94
76.8	79.55
76.54	79.19
77.52	78.98
77.21	79.5
77.6	79.48
77.1	79.28
79	85
79.55	81.9
79.2	85
79	82
79.2	81.2
79.1	81.5
79.05	81.3
78.35	79
78.18	80.89
78.26	85
78	80.88
77.01	80.69
77.01	81
77.03	79.6
77.3	79.2
78.01	80
77.33	79.9
78	80.88
79.4	80
78	80.5
78.5	80
78.4	79.95
77.66	79.5
78.9	81
78.8	80
79.1	79.99
75	80.1
79.01	80.17
79.11	79.98
78.21	79.87
77.88	79.98
78.01	79.46
78	79.95
77.64	78.5
77.53	79.95
69.86	82.9
77.1	80
74	79.8
77.23	79.79
78.01	79
76.5	79.4
70.9	79.4
71.1	79.5
78.11	79.5
71	86.75
79.3	80.01
78.12	87.8
79	79.9
73	79.5
78	79.5
77.31	82.9
77.9	82.9
78.5	78.99
78.8	79.4
77.01	79.4
77.6	78.96
77.22	82
77.01	79.3
78.1	81.9
78.01	79.88
78.03	79.5
72.1	79.4
78.99	79.98
79	79.5
77.1	78.5
77.5	80
72	80
77.1	78.89
77.8	79.99
77.77	79.4
77	79.5
77.9	79.89
78.2	79.7
77	79.18
73.5	79
74.1	81.2
74.13	78
75.01	77.8
75	78.3
75.01	79.5
77.88	78.88
77	78.37
74.44	78.3
74.01	77.83
76.2	78.99
75.01	78.79
73.88	78.37
73.5	77.99
76	78
76	77.98
76.36	77.5
76.11	77.59
76.3	77.6
76.2	77.99
76.2	77.9
76.05	77.95
76	77.2
75.6	77.2
75.82	77.39
76.1	77.18
76.91	77.98
76.95	78.2
76.2	77.9
77	77.77
77.2	78.7
76	78.88
75	77.77
76.2	77.77
76.6	77.77
76.3	77.5
76.01	77.77
76.1	81.18
75.5	79
76.5	77.46
73.11	77.5
77	77
76	78.88
74.03	77.78
74	76.9
74.3	77.78
74.12	77.77
75	79
76.2	81
76.67	81
76.32	78.18
76.15	78.5
76.9	79
76.19	77.77
76.2	77.8
76.2	78
76.2	78
76.3	77.99
76.19	77.66
74	77.6
75.1	77.48
76.19	81
77.25	78.5
75.21	78.49
74	77.97
