0.002265764	0.009742231	0.029226234	0.064314968	0.073878125	0.081635408	0.029935147	0.040493715	0.111140647	0.704959271	0.100547065	-0.377678182	-0.350005113	1.20495468	-6.145616689	22.22268836
0.00213448	0.02249529	-0.00012141	-0.064085481	-0.109059419	-0.149444309	-0.025273066	-0.052733556	-0.261037703	0.736537488	-0.030647918	-0.424436245	-0.349271052	1.210953333	-6.154176237	22.22162606
0.001971582	0.009767236	-0.018531054	-0.015917231	0.059379327	0.146781522	0.021442054	0.061735992	-0.230374892	0.582405533	-0.15477124	-0.465258662	-0.346592367	1.215339964	-6.163037588	22.22068178
0.000791309	-0.011714561	0.004075943	0.07035954	0.032842878	-0.075379768	-0.022487597	-0.066300011	0.118018076	0.297943331	-0.266074488	-0.499164196	-0.341875652	1.218102557	-6.172200818	22.21985574
-0.000162959	-0.015794169	0.01095761	-0.030219717	-0.092603263	-0.028596021	0.032093289	0.066788163	0.233841173	-0.014592037	-0.358762249	-0.525171612	-0.335025226	1.219225933	-6.181665073	22.21914808
-0.00072856	-0.003228041	-0.006644227	-0.046973639	0.075923145	0.114840078	-0.050257887	-0.063530016	0.054925644	-0.266264507	-0.427039107	-0.542299673	-0.325947126	1.218695316	-6.191428008	22.21855879
-0.000453526	0.008376569	-0.004515538	0.056732668	-0.003926914	-0.144988415	0.071245544	0.055399435	-0.331082382	-0.428700614	-0.465085105	-0.549591683	-0.314548107	1.216495879	-6.20148646	22.2180878
-0.000136479	0.007675775	0.004621983	0.006459916	-0.065220287	0.105640418	-0.088576969	-0.042816366	-0.280756272	-0.490964004	-0.466996474	-0.546301784	-0.300762751	1.212612574	-6.211837136	22.21773505
0.000827932	0.00216525	-0.000967414	-0.054628629	0.080317798	-0.017177723	0.093946107	0.025363821	0.262156377	-0.479725225	-0.428950835	-0.532442328	-0.284643528	1.207033619	-6.222476743	22.21750048
0.000864289	-0.005148551	-0.0035268	0.026338194	-0.036496431	-0.078337794	-0.08115063	-0.003081547	0.310450466	-0.455584069	-0.355614597	-0.509290488	-0.266303208	1.199764164	-6.233401987	22.21738401
0.001559499	-0.005692873	0.010398636	0.036736094	-0.025836435	0.138059914	0.048891908	-0.022971454	-0.12966779	-0.437616392	-0.254824004	-0.478487298	-0.245890474	1.190827955	-6.244609576	22.2173856
0.001316825	-0.003832612	-0.003795427	-0.049756028	0.05887493	-0.136632107	-0.0007472	0.051510357	-0.28216425	-0.361555341	-0.134695625	-0.441694019	-0.223561764	1.180252912	-6.256096216	22.21750516
0.001371554	0.005307035	-0.013292481	0.000138583	-0.042334588	0.078415632	-0.053706805	-0.07981599	-0.059788986	-0.187786633	-0.003479256	-0.400571906	-0.199473787	1.168067223	-6.267858554	22.21774258
0.00251507	0.012608128	0.010925362	0.045005166	-0.003365648	0.007734743	0.101977672	0.104538159	0.21697862	0.066009915	0.129469169	-0.356787305	-0.173778894	1.154299806	-6.279892989	22.21809749
0.002941268	-0.00146456	0.00921271	-0.035523468	0.034477546	-0.086860005	-0.134847893	-0.124417855	0.152398001	0.322060343	0.252367535	-0.312026133	-0.146610043	1.138979761	-6.292195859	22.21856945
0.003767684	-0.017166612	-0.013407821	-0.010002032	-0.02692521	0.130250691	0.146419815	0.138828444	-0.110504123	0.477851963	0.352860487	-0.267975362	-0.118099345	1.122136392	-6.304763503	22.21915803
0.003788105	-0.00994936	-0.006621276	0.038572763	-0.003708533	-0.12422634	-0.134079171	-0.146953617	-0.152845014	0.482476506	0.418603505	-0.226317293	-0.088384398	1.10379982	-6.31759226	22.2198628
0.00429108	0.017903392	0.018730115	-0.021767179	0.024348094	0.075191465	0.100233678	0.148827667	0.080669219	0.330311775	0.439468979	-0.188652184	-0.057603982	1.084000372	-6.330678467	22.22068333
0.004294465	0.022541478	-0.000332985	-0.018876821	-0.017925542	-0.004889095	-0.051535358	-0.14507218	0.174205352	0.124839699	0.414964386	-0.156025146	-0.025896875	1.062768374	-6.344018463	22.22161917
0.003557667	-0.008698109	-0.021122426	0.038116743	-0.003391311	-0.059705312	-0.002564278	0.136984192	-0.014701743	-0.059948816	0.350377217	-0.12836331	0.006598143	1.040134152	-6.357608587	22.22266991
0.00222359	-0.0301106	0.010514171	-0.011600798	0.017654244	0.099832812	0.054451051	-0.124170898	-0.204062169	-0.188172349	0.251495495	-0.104933498	0.039742294	1.016128032	-6.371445178	22.2238351
0.000303247	-0.005704747	0.021949245	-0.029586267	-0.011052396	-0.10543535	-0.095941154	0.107521951	-0.192723832	-0.234611869	0.125412667	-0.085029698	0.073396798	0.99078034	-6.385524572	22.22511432
-0.002760323	0.031855406	-0.02009138	0.037245242	-0.006077647	0.079390657	0.122473481	-0.08648875	0.098300249	-0.201221715	-0.015208667	-0.068146183	0.107422877	0.964121402	-6.39984311	22.22650713
-0.006023206	0.028585669	-0.015710154	0.004646101	0.017843963	-0.02850031	-0.128502059	0.063277577	0.342811998	-0.109834174	-0.155249883	-0.053821261	0.141681751	0.936181545	-6.414397129	22.22801309
-0.008031586	-0.016799277	0.028964284	-0.045538869	-0.012542535	-0.033310462	0.112210415	-0.039943845	0.344265997	-0.002575432	-0.277939957	-0.041593244	0.176034641	0.906991094	-6.429182968	22.22963179
-0.009709663	-0.048884733	0.001869476	0.024268874	-0.009941914	0.084194222	-0.078774017	0.01615374	0.21621584	0.089811688	-0.362725052	-0.031000442	0.210342768	0.876580376	-6.444196966	22.23136278
-0.010352378	-0.01595835	-0.034372959	0.034911987	0.028681263	-0.106956024	0.034379015	0.006829452	-0.00273733	0.123915029	-0.389074509	-0.021498196	0.244430928	0.844979716	-6.45943546	22.23320563
-0.010654029	0.044159813	0.01016516	-0.053080928	-0.025078227	0.090420319	0.011131839	-0.029542107	-0.182372731	0.071000525	-0.343880883	-0.012154454	0.277978211	0.812219441	-6.474894789	22.23515991
-0.010847233	0.048278107	0.035958901	-0.002583538	-0.003494784	-0.038855274	-0.049907935	0.051303496	-0.247696989	-0.018597664	-0.238992978	-0.001701149	0.310627283	0.778329878	-6.490571292	22.23722518
-0.011769455	-0.016949686	-0.023151039	0.062279812	0.035490999	-0.029876944	0.076322432	-0.071191811	-0.243133946	-0.078026884	-0.098608599	0.011309093	0.342021009	0.74334115	-6.506461307	22.23940102
-0.013038403	-0.061944886	-0.030855391	-0.03735635	-0.037968088	0.093161219	-0.085108877	0.090268216	-0.08251426	-0.07796229	0.052363132	0.028354591	0.371803013	0.707282625	-6.522561173	22.24168699
-0.012858514	-0.017882181	0.03770622	-0.043514399	0.004585439	-0.125929755	0.076046087	-0.10878047	0.170895289	-0.017456321	0.192312539	0.050913666	0.399615928	0.670184662	-6.538867228	22.24408265
-0.011311953	0.050441923	0.015874372	0.062741964	0.031805106	0.107032001	-0.056936953	0.123459826	0.243616924	0.04897116	0.299234801	0.080435687	0.425126486	0.632082471	-6.55537581	22.24658759
-0.010280507	0.040291896	-0.053916231	0.00494071	-0.041461241	-0.04083707	0.033049685	-0.134163106	-0.02927668	0.058878283	0.349988049	0.118175277	0.448113311	0.593015503	-6.572083258	22.24920135
-0.009369096	-0.027127656	0.006389035	-0.062322343	0.018805467	-0.04628233	-0.00895655	0.14110742	-0.181936313	0.035020078	0.326783356	0.16460017	0.468373967	0.553024451	-6.58898591	22.25192352
-0.010348112	-0.050884636	0.063655757	0.030557642	0.01693822	0.118252973	-0.010625426	-0.143377874	-0.13018098	-0.004169544	0.245460995	0.218137852	0.485665565	0.512150568	-6.606080105	22.25475365
-0.012844669	0.007398546	-0.024747075	0.049253323	-0.031185079	-0.137558126	0.027924302	0.144360075	-0.054085119	-0.031951593	0.13046456	0.276032271	0.499735382	0.470435576	-6.623362181	22.25769132
-0.014758181	0.061611178	-0.063288347	-0.056196852	0.019150698	0.095197771	-0.041228981	-0.143884103	0.034287309	-0.025024272	0.004849505	0.335452373	0.510326332	0.427925747	-6.640828476	22.26073609
-0.015873414	0.018893584	0.040027668	-0.027126674	-0.001033196	-0.012050538	0.047603118	0.14055573	0.071054201	-0.014429074	-0.112828169	0.393596525	0.517178203	0.384670478	-6.65847533	22.26388753
-0.016507003	-0.066110641	0.056130029	0.073517187	-0.009858959	-0.076932145	-0.048328267	-0.135609106	0.018282555	-0.030110377	-0.209223636	0.447622005	0.520088779	0.340720405	-6.67629908	22.2671452
-0.017883225	-0.059714576	-0.056425045	-0.008329573	0.010951821	0.132211692	0.043725673	0.129133533	-0.060962574	-0.050486829	-0.278444665	0.49448403	0.519090776	0.296128179	-6.694296066	22.27050868
-0.020566278	0.047908987	-0.04248342	-0.073348523	-0.00645588	-0.126536418	-0.03235579	-0.119450569	-0.006346393	-0.043736302	-0.317148761	0.530947394	0.514283441	0.25094862	-6.712462623	22.27397753
-0.02397532	0.104578651	0.074794304	0.052122252	0.006959537	0.064891248	0.017576958	0.108070699	0.039765744	0.007568059	-0.32149001	0.554035908	0.505802871	0.205237576	-6.730795083	22.27755132
-0.027872034	0.008943531	0.02687902	0.050341159	-0.007027238	0.026091884	-6.61E-05	-0.093964171	-0.038928327	0.099363909	-0.288860862	0.562048848	0.493795491	0.15905329	-6.749289771	22.28122958
-0.029763265	-0.114831706	-0.086330785	-0.084914537	-4.47E-05	-0.104305942	-0.017400119	0.07727	-0.076106109	0.161039662	-0.220028358	0.554199556	0.478428196	0.112455026	-6.767943007	22.28501188
-0.027793521	-0.086237964	-0.014223137	-0.012171821	0.007720705	0.127907364	0.026694199	-0.062809595	0.056400323	0.139162321	-0.118536069	0.53053995	0.459904568	0.06550241	-6.786751102	22.28889775
-0.023439748	0.060946773	0.081790039	0.089988542	-0.022396347	-0.095466645	-0.033221906	0.046020807	0.151548607	0.028649729	0.005249137	0.491437777	0.438436537	0.01825517	-6.805710369	22.29288674
-0.019647313	0.122959508	-0.004695609	-0.035627122	0.025228985	0.022569591	0.035817956	-0.028073521	-0.009459425	-0.136511492	0.132413855	0.437824288	0.414236098	-0.029227032	-6.824817118	22.29697838
-0.017608376	0.018827967	-0.069639895	-0.067764299	0.001586417	0.060630284	-0.031617438	0.011687471	-0.204343292	-0.259336966	0.239496097	0.370878516	0.387515529	-0.076884817	-6.844067656	22.30117221
-0.016769852	-0.101615549	0.027297967	0.077006665	-0.036800556	-0.112849587	0.024678823	0.005109711	0.076599987	-0.254591223	0.308894391	0.291760914	0.358489302	-0.124658969	-6.863458279	22.30546775
-0.016379934	-0.076922663	0.055629063	0.024128025	0.047689574	0.111758776	-0.015818205	-0.021448018	0.237123834	-0.130235193	0.336124609	0.201545312	0.327383273	-0.17249063	-6.882985274	22.30986452
-0.016860101	0.046923081	-0.045867374	-0.093632894	-0.015365097	-0.058654807	0.007226832	0.037909719	-0.20640335	0.06697014	0.318918732	0.10222003	0.294437008	-0.220321141	-6.902644917	22.31436204
-0.016830664	0.100661262	-0.03364633	0.034314894	-0.037153692	-0.01864249	0.001437811	-0.053620192	-0.255608341	0.236728262	0.253991136	-0.001902901	0.259889658	-0.268092287	-6.922433479	22.31895978
-0.016212957	0.016623905	0.056038346	0.071355107	0.061511868	0.08043343	-0.012250391	0.06658564	0.182067883	0.304956352	0.145329526	-0.105943859	0.223967454	-0.31574596	-6.94234723	22.32365726
-0.01631227	-0.08689142	0.006896389	-0.080546101	-0.032399404	-0.098436073	0.025306953	-0.075732565	0.216168153	0.231984844	0.014488142	-0.20502	0.186893401	-0.363224055	-6.962382443	22.32845398
-0.014917779	-0.064135772	-0.054330198	-0.01478235	-0.025563235	0.069696826	-0.037816547	0.081073596	-0.079765435	0.033625488	-0.115962459	-0.294248479	0.148890507	-0.410468465	-6.982535387	22.33334943
-0.012212739	0.041635816	0.013182948	0.081362565	0.056841432	-0.017840775	0.042591451	-0.0857124	-0.180081657	-0.184862429	-0.224693155	-0.368746451	0.110181777	-0.457421085	-7.002802335	22.33834312
-0.009951742	0.075751117	0.042696103	-0.04137052	-0.037397581	-0.030718135	-0.037633024	0.089808518	0.109921691	-0.312404056	-0.291950473	-0.423631071	0.070990217	-0.504023807	-7.023179558	22.34343454
-0.007361761	0.006204577	-0.026775673	-0.04073514	-0.0095899	0.057132358	0.023946146	-0.093105648	0.142489707	-0.313959095	-0.301964901	-0.454603175	0.031538498	-0.550218189	-7.043663323	22.34862319
-0.005294969	-0.059239028	-0.029567687	0.060464311	0.040088084	-0.056438678	-0.004660702	0.095367864	-0.158423634	-0.188469294	-0.255354058	-0.460322927	-0.007951827	-0.595944295	-7.064249884	22.35390856
-0.003888865	-0.034743306	0.038706944	-0.005619182	-0.029437562	0.037717679	-0.014783233	-0.095492595	-0.111031463	-0.001765271	-0.165493109	-0.442670367	-0.047268196	-0.641141261	-7.084935492	22.35929013
-0.002951985	0.031962824	0.015988332	-0.04202683	-0.003608285	-0.012694996	0.031221003	0.094259635	0.182156688	0.177695537	-0.052023335	-0.404722498	-0.086225365	-0.685748077	-7.105716396	22.36476736
-0.001864251	0.044619321	-0.045638008	0.031726679	0.025123554	-0.006880837	-0.040719512	-0.091327091	0.095215402	0.278964616	0.064393483	-0.349779089	-0.124604961	-0.729703564	-7.126588848	22.37033975
5.90E-05	-0.00474178	-0.001159979	0.006889481	-0.018549968	0.015669311	0.040245373	0.085870291	-0.176824174	0.270318302	0.163710738	-0.2811607	-0.16217903	-0.772945869	-7.147549097	22.37600678
0.002257636	-0.041432211	0.045319163	-0.028879522	-0.006725943	-0.019382236	-0.031608048	-0.07919919	-0.064261134	0.151276329	0.230453717	-0.202187767	-0.198719903	-0.81541297	-7.168593394	22.38176791
0.003712931	-0.01797496	-0.014603885	0.020412721	0.022082841	0.02441652	0.017578241	0.072130285	0.167604858	-0.007142762	0.258633971	-0.116190445	-0.233990199	-0.857042846	-7.18971799	22.38762263
0.005134094	0.029615589	-0.037506191	0.006028216	-0.007652102	-0.029843327	0.000292514	-0.063875534	0.020735385	-0.134257043	0.245605536	-0.02665286	-0.267714871	-0.897773299	-7.210919134	22.39357043
0.00686854	0.032886141	0.028370881	-0.026207287	-0.021778513	0.030245353	-0.019288846	0.054036585	-0.127654885	-0.175438284	0.190113815	0.062437106	-0.299622085	-0.937541416	-7.232193077	22.39961077
0.008745782	-0.011798936	0.025076741	0.020628145	0.030538158	-0.020010958	0.035485216	-0.042882809	-0.008877035	-0.119446859	0.096357121	0.146915994	-0.329473646	-0.97628411	-7.25353607	22.40574314
0.011281982	-0.037932011	-0.038951326	0.007993902	-0.002658594	-0.003413373	-0.045936385	0.030095784	0.118514971	-0.01549325	-0.017833339	0.222837011	-0.357064584	-1.013938166	-7.274944362	22.41196702
0.014114245	-0.010122615	-0.012409167	-0.034556726	-0.040070702	0.033039245	0.04700179	-0.016690171	0.088265257	0.071609011	-0.123962421	0.286144508	-0.382290678	-1.0504396	-7.296414205	22.41828189
0.017158689	0.029686215	0.045610651	0.024087113	0.051651038	-0.057168144	-0.03809064	0.002627836	-0.019687576	0.108047472	-0.196571828	0.332740745	-0.405077653	-1.085723058	-7.31794189	22.42468722
0.019653319	0.024509769	-0.003238903	0.019994821	-0.011114118	0.061983178	0.020065351	0.011710156	-0.118503999	0.091480498	-0.223097781	0.358542481	-0.425366521	-1.119722143	-7.339523964	22.4311825
0.021251912	-0.013183795	-0.046616638	-0.045471886	-0.04951142	-0.03793876	0.005792716	-0.024615409	-0.138256693	0.031349857	-0.204789364	0.360726766	-0.443116644	-1.152369599	-7.361157381	22.43776721
0.022828906	-0.024973523	0.022357967	0.017161155	0.075129543	-0.008735933	-0.034062645	0.03603525	-0.020545681	-0.051151424	-0.150986281	0.341516027	-0.458353836	-1.183597698	-7.382839364	22.44444081
