16.50	17.9
15.50	16.55
16.01	17.00
16.00	16.48
15.51	16.19
14.60	15.70
14.51	15.20
13.50	15.00
14.50	15.95
14.60	15.66
15.48	15.87
15.36	15.60
15.04	16.08
15.61	17.33
16.09	16.94
15.10	17.80
15.15	17.00
15.50	17.99
16.10	17.29
14.51	17.18
14.50	16.70
16.00	16.47
16.20	16.88
16.34	16.77
16.19	16.89
16.20	16.70
16.30	16.50
16.32	16.41
15.50	16.40
16.32	16.46
16.11	16.55
16.46	16.90
16.50	17.79
15.71	17.00
16.67	17.15
15.81	17.08
16.48	16.90
16.50	16.73
16.51	17.00
16.20	16.50
16.11	16.74
15.50	16.15
15.60	16.98
15.56	16.40
15.50	15.95
15.50	16.47
15.42	16.76
14.00	16.50
15.55	15.88
14.10	15.98
15.41	16.39
14.08	15.60
15.01	15.55
14.00	16.21
14.30	14.99
13.90	14.50
12.51	14.19
13.32	13.99
13.25	13.80
13.50	13.70
13.41	13.78
13.67	14.50
13.65	14.34
13.60	14.38
13.96	14.20
13.11	14.54
13.50	14.00
13.02	13.97
13.85	13.96
13.21	13.99
13.45	13.97
13.30	13.95
12.99	13.85
12.41	13.33
12.68	13.70
13.01	13.80
12.55	13.40
13.00	13.75
13.28	13.44
12.35	13.31
12.75	13.89
12.00	13.18
11.50	13.20
11.26	12.34
11.51	12.50
11.81	12.78
12.02	12.69
12.20	12.43
12.39	12.69
12.49	12.80
12.20	12.87
12.20	12.98
12.02	12.50
12.28	12.64
12.27	12.80
12.26	12.50
12.42	12.74
12.60	13.50
11.50	13.50
12.40	13.17
12.61	12.97
12.40	12.89
12.60	13.89
12.75	13.78
12.30	13.30
11.68	14.27
12.51	13.20
12.82	13.08
12.65	13.32
12.81	14.16
12.72	13.83
12.96	13.30
12.89	13.20
12.90	14.49
13.02	13.50
13.10	13.33
13.01	13.48
13.01	13.30
13.08	13.30
13.05	13.38
13.20	13.39
13.21	14.60
11.93	13.69
12.00	14.37
13.80	13.88
13.48	15.18
12.18	14.39
12.00	13.40
13.40	14.39
13.90	14.77
13.93	15.79
13.94	15.00
13.94	15.29
13.13	14.99
13.71	14.92
13.56	14.49
13.69	14.13
13.75	14.59
13.36	14.59
13.84	14.88
13.50	14.44
13.90	14.78
14.01	15.13
13.90	14.96
14.04	15.58
14.27	14.46
14.25	15.39
14.55	16.24
14.73	15.69
14.90	16.28
15.90	17.48
15.85	16.55
15.80	16.46
15.67	16.37
15.81	16.60
15.88	16.50
15.68	16.20
14.90	15.95
13.61	16.18
15.02	15.64
14.90	15.68
14.91	15.20
14.85	15.76
14.80	15.43
14.79	15.49
14.91	15.68
15.03	15.79
15.10	15.49
15.15	15.45
15.10	15.69
15.16	15.98
15.1	15.58
15.16	15.47
15.1	15.48
15.1	15.88
14.51	15.47
15.1	15.5
15.3	16.08
15.25	15.95
15.31	16.6
15.28	15.75
15.5	15.74
15.48	16.04
14.14	15.71
15.3	15.96
15.2	15.58
15.11	15.4
13.81	15.39
13.6	15.39
13.24	15.59
14.82	15.88
14.51	15.69
14.76	15.91
14.6	15.99
14.49	15.2
14.96	15.98
14.71	15.35
14.75	15.35
13.6	16.16
14.5	15.9
15.03	16.55
14.32	15.04
14.01	16.48
14.53	14.99
14.7	15.0
14.5	15.96
14.1	15.2
14.69	15.86
14.7	15.28
14.64	16.43
13.42	15.18
14.3	15.6
14.99	14.99
14.65	15.55
14.3	14.98
14.08	15.44
14.2	15.29
16.0	16.7
14.72	15.88
14.12	15.16
14.21	15.43
14.25	15.94
14.01	15.22
14.1	15.27
14.97	16.18
14.21	16.45
14.35	14.99
14.4	14.85
14.1	15.88
14.21	16.3
14.79	14.98
14.4	15.48
14.5	14.99
14.7	14.97
14.3	14.8
14.99	15.49
15.5	15.55
14.3	16.7
14.5	15.75
14.6	15.26
14.5	15.18
14.4	15.43
13.6	15.58
13.6	15.95
14.51	16.4
14.9	15.98
14.1	15.85
15.3	15.75
15.0	17.25
14.6	16.49
15.03	16.49
14.65	17.29
15.2	15.75
15.1	15.47
15.25	16.95
15.25	16.0
15.0	15.97
15.15	16.3
15.3	16.3
15.0	16.0
15.21	16.99
15.35	17.0
15.0	16.49
15.31	17.4
15.2	16.19
15.3	15.6
15.3	15.8
15.32	16.3
15.38	15.7
15.4	15.68
15.1	16.0
15.35	15.59
15.45	15.65
15.44	16.5
15.45	16.5
15.35	17.0
15.48	15.6
15.55	16.3
15.52	17.69
15.88	17.9
16.5	17.1
16.02	17.39
16.65	17.0
15.35	16.97
16.55	17.0
16.49	17.29
16.0	18.57
15.4	17.0
15.11	18.2
16.2	17.5
15.01	17.0
15.78	16.86
16.27	16.75
16.3	17.2
15.6	17.1
16.4	17.0
16.35	16.8
16.5	17.0
16.58	16.8
16.0	17.09
16.51	16.85
16.7	17.8
16.5	17.0
16.6	18.2
16.5	18.0
15.8	17.49
16.0	17.5
17.09	18.99
17.5	18.48
17.52	18.97
17.79	19.2
18.22	19.48
18.7	20.6
19.0	20.99
18.01	21.0
19.5	20.97
18.22	20.6
18.22	20.6
19.5	20.98
19.01	20.89
20.15	22.42
20.9	22.87
20.03	24.0
20.85	24.45
22.52	24.4
24.01	26.0
22.6	26.8
24.61	26.5
24.6	26.0
24.45	26.5
25.65	27.55
25.65	27.55
26.1	28.43
25.5	30.97
29.29	29.88
28.1	29.95
28.0	29.5
26.92	29.76
28.13	29.8
28.6	29.35
28.33	29.05
26.5	28.03
27.29	29.1
26.5	28.98
27.18	28.99
27.27	28.38
24.65	28.13
26.01	27.47
26.02	29.12
26.26	27.8
26.5	28.3
26.5	28.0
26.6	27.78
25.02	27.72
26.36	27.99
24.48	27.4
24.62	28.88
25.11	27.98
24.73	27.7
27.58	29.8
26.8	31.0
26.06	29.0
26.5	28.0
27.0	28.88
27.16	31.33
26.91	28.0
25.23	28.79
27.04	31.17
25.35	28.2
27.01	28.5
28.0	31.12
26.15	31.0
27.51	28.29
29.98	29.98
26.98	32.98
28.06	29.75
27.51	30.0
27.6	28.95
27.84	29.5
26.86	29.4
26.86	29.4
27.01	29.35
27.51	30.18
27.03	33.01
29.33	33.38
28.88	33.77
28.28	31.77
28.32	31.0
28.88	31.95
27.03	29.91
26.93	29.9
26.51	29.0
25.85	28.77
25.95	29.49
27.53	30.9
27.07	28.99
25.63	28.95
27.51	28.97
26.73	30.89
26.51	29.45
28.03	29.42
28.2	29.38
29.0	29.88
32.71	32.71
29.44	32.69
29.01	30.19
27.21	30.48
31.71	31.78
28.65	30.46
27.1	29.98
27.87	29.98
29.84	29.98
27.05	30.99
28.02	32.48
28.56	31.0
27.61	31.53
27.14	31.99
28.81	31.99
28.63	31.0
28.6	31.97
28.88	30.87
28.5	30.94
27.03	30.26
28.06	30.99
28.05	28.98
28.18	30.84
28.01	30.75
27.51	32.64
28.01	30.99
27.01	32.03
28.5	31.95
27.92	33.49
26.65	31.49
28.27	29.0
28.09	29.8
26.18	29.48
28.13	30.0
28.06	32.16
28.02	29.76
27.01	31.96
28.05	32.23
28.82	35.2
28.0	29.59
27.09	31.81
26.37	29.99
30.74	30.76
28.01	29.0
25.71	30.88
27.33	30.92
28.11	30.99
27.09	29.89
28.1	30.2
27.62	32.5
30.99	30.99
27.89	34.08
26.2	31.65
26.25	30.88
26.55	30.91
26.16	28.79
26.39	28.8
25.93	31.49
28.32	28.6
26.5	29.99
26.05	31.2
27.02	29.33
27.08	30.75
26.66	29.28
28.0	28.89
26.51	30.9
28.26	30.2
28.5	31.09
27.51	31.6
26.12	30.8
28.5	32.2
28.5	29.99
27.57	31.49
27.08	30.4
28.41	31.5
27.01	29.0
28.2	28.54
28.0	28.99
27.0	28.61
