0.429009963	0.111140647	0.704959271	0.100547065	-0.377678182	-0.350005113	1.20495468	-6.145616689	22.22268836
-0.399547721	-0.261037703	0.736537488	-0.030647918	-0.424436245	-0.349271052	1.210953333	-6.154176237	22.22162606
0.34160747	-0.230374892	0.582405533	-0.15477124	-0.465258662	-0.346592367	1.215339964	-6.163037588	22.22068178
-0.094604547	0.118018076	0.297943331	-0.266074488	-0.499164196	-0.341875652	1.218102557	-6.172200818	22.21985574
-0.066998989	0.233841173	-0.014592037	-0.358762249	-0.525171612	-0.335025226	1.219225933	-6.181665073	22.21914808
-0.039201329	0.054925644	-0.266264507	-0.427039107	-0.542299673	-0.325947126	1.218695316	-6.191428008	22.21855879
0.055910671	-0.331082382	-0.428700614	-0.465085105	-0.549591683	-0.314548107	1.216495879	-6.20148646	22.2180878
-0.132729205	-0.280756272	-0.490964004	-0.466996474	-0.546301784	-0.300762751	1.212612574	-6.211837136	22.21773505
0.211548184	0.262156377	-0.479725225	-0.428950835	-0.532442328	-0.284643528	1.207033619	-6.222476743	22.21750048
-0.247404296	0.310450466	-0.455584069	-0.355614597	-0.509290488	-0.266303208	1.199764164	-6.233401987	22.21738401
0.252881981	-0.12966779	-0.437616392	-0.254824004	-0.478487298	-0.245890474	1.190827955	-6.244609576	22.2173856
-0.097990859	-0.28216425	-0.361555341	-0.134695625	-0.441694019	-0.223561764	1.180252912	-6.256096216	22.21750516
-0.186850685	-0.059788986	-0.187786633	-0.003479256	-0.400571906	-0.199473787	1.168067223	-6.267858554	22.21774258
0.355604185	0.21697862	0.066009915	0.129469169	-0.356787305	-0.173778894	1.154299806	-6.279892989	22.21809749
-0.393543057	0.152398001	0.322060343	0.252367535	-0.312026133	-0.146610043	1.138979761	-6.292195859	22.21856945
0.429335458	-0.110504123	0.477851963	0.352860487	-0.267975362	-0.118099345	1.122136392	-6.304763503	22.21915803
-0.439603668	-0.152845014	0.482476506	0.418603505	-0.226317293	-0.088384398	1.10379982	-6.31759226	22.2198628
0.411800963	0.080669219	0.330311775	0.439468979	-0.188652184	-0.057603982	1.084000372	-6.330678467	22.22068333
-0.182456497	0.174205352	0.124839699	0.414964386	-0.156025146	-0.025896875	1.062768374	-6.344018463	22.22161917
0.120843037	-0.014701743	-0.059948816	0.350377217	-0.12836331	0.006598143	1.040134152	-6.357608587	22.22266991
0.037412274	-0.204062169	-0.188172349	0.251495495	-0.104933498	0.039742294	1.016128032	-6.371445178	22.2238351
-4.68E-02	-0.192723832	-0.234611869	0.125412667	-0.085029698	0.073396798	0.99078034	-6.385524572	22.22511432
0.168068022	0.098300249	-0.201221715	-0.015208667	-0.068146183	0.107422877	0.964121402	-6.39984311	22.22650713
-0.145385938	0.342811998	-0.109834174	-0.155249883	-0.053821261	0.141681751	0.936181545	-6.414397129	22.22801309
-0.015631918	0.344265997	-0.002575432	-0.277939957	-0.041593244	0.176034641	0.906991094	-6.429182968	22.22963179
-0.086390989	0.21621584	0.089811688	-0.362725052	-0.031000442	0.210342768	0.876580376	-6.444196966	22.23136278
-0.073785806	-0.00273733	0.123915029	-0.389074509	-0.021498196	0.244430928	0.844979716	-6.45943546	22.23320563
0.026944774	-0.182372731	0.071000525	-0.343880883	-0.012154454	0.277978211	0.812219441	-6.474894789	22.23515991
0.071377732	-0.247696989	-0.018597664	-0.238992978	-0.001701149	0.310627283	0.778329878	-6.490571292	22.23722518
0.050158467	-0.243133946	-0.078026884	-0.098608599	0.011309093	0.342021009	0.74334115	-6.506461307	22.23940102
-0.168452626	-0.08251426	-0.07796229	0.052363132	0.028354591	0.371803013	0.707282625	-6.522561173	22.24168699
-0.27168119	0.170895289	-0.017456321	0.192312539	0.050913666	0.399615928	0.670184662	-6.538867228	22.24408265
0.369320694	0.243616924	0.04897116	0.299234801	0.080435687	0.425126486	0.632082471	-6.55537581	22.24658759
-0.216011835	-0.02927668	0.058878283	0.349988049	0.118175277	0.448113311	0.593015503	-6.572083258	22.24920135
0.121196685	-0.181936313	0.035020078	0.326783356	0.16460017	0.468373967	0.553024451	-6.58898591	22.25192352
0.104262	-0.13018098	-0.004169544	0.245460995	0.218137852	0.485665565	0.512150568	-6.606080105	22.25475365
-0.024960213	-0.054085119	-0.031951593	0.13046456	0.276032271	0.499735382	0.470435576	-6.623362181	22.25769132
-0.177724603	0.034287309	-0.025024272	0.004849505	0.335452373	0.510326332	0.427925747	-6.640828476	22.26073609
0.155345641	0.071054201	-0.014429074	-0.112828169	0.393596525	0.517178203	0.384670478	-6.65847533	22.26388753
-0.178225853	0.018282555	-0.030110377	-0.209223636	0.447622005	0.520088779	0.340720405	-6.67629908	22.2671452
0.243978467	-0.060962574	-0.050486829	-0.278444665	0.49448403	0.519090776	0.296128179	-6.694296066	22.27050868
-0.340462911	-0.006346393	-0.043736302	-0.317148761	0.530947394	0.514283441	0.25094862	-6.712462623	22.27397753
0.442323621	0.039765744	0.007568059	-0.32149001	0.554035908	0.505802871	0.205237576	-6.730795083	22.27755132
-0.118412158	-0.038928327	0.099363909	-0.288860862	0.562048848	0.493795491	0.15905329	-6.749289771	22.28122958
-0.577056845	-0.076106109	0.161039662	-0.220028358	0.554199556	0.478428196	0.112455026	-6.767943007	22.28501188
-0.165120151	0.056400323	0.139162321	-0.118536069	0.53053995	0.459904568	0.06550241	-6.786751102	22.28889775
0.139246677	0.151548607	0.028649729	0.005249137	0.491437777	0.438436537	0.01825517	-6.805710369	22.29288674
0.218562451	-0.009459425	-0.136511492	0.132413855	0.437824288	0.414236098	-0.029227032	-6.824817118	22.29697838
-0.034429616	-0.204343292	-0.259336966	0.239496097	0.370878516	0.387515529	-0.076884817	-6.844067656	22.30117221
-0.118503873	0.076599987	-0.254591223	0.308894391	0.291760914	0.358489302	-0.124658969	-6.863458279	22.30546775
0.163669544	0.237123834	-0.130235193	0.336124609	0.201545312	0.327383273	-0.17249063	-6.882985274	22.30986452
