0.027039668	0.015191512	-0.016188529	0.022953854	0.135754852	-0.173990124	0.144432267	-0.047684419	-0.017552597	-1.577317421	-0.058072441	-0.932775912	-4.239877102	10.2373343	8.481430394	5.005043718	44.03079659
0.027248876	0.005117265	0.036041149	-0.026899837	-0.21757959	0.440067358	-0.401369357	0.148146892	-0.713960334	-2.083181954	0.028337047	-1.072670841	-4.420451941	10.41410134	8.502005884	5.024630074	44.00319928
0.023319148	-0.015358133	0.011251405	-0.015082184	0.002249164	-0.472834412	0.600824767	-0.240535288	-0.712182298	-1.601744743	0.302982826	-1.209701163	-4.585443232	10.58247975	8.521243048	5.0434539	43.97510824
0.021459526	-0.008894982	-0.040774465	0.053324914	0.244374245	0.266640334	-0.704424931	0.324901981	0.148958128	-0.411862239	0.708609164	-1.341421768	-4.734262544	10.74233225	8.539130851	5.061511755	43.94652242
0.017274791	0.007451918	-0.025605373	-0.012994175	-0.196195824	0.058635731	0.684741514	-0.40252689	0.66858732	0.906470201	1.165837316	-1.46510461	-4.866354138	10.89352158	8.555657343	5.078800963	43.91744093
0.012693192	0.015979299	0.050684624	-0.063187123	-0.109270269	-0.32765618	-0.531402588	0.477261718	0.165551227	1.783221533	1.589927103	-1.578011895	-4.98117202	11.03591044	8.570810355	5.095319027	43.8878629
0.008688066	0.006680252	0.05022824	0.044288625	0.301364595	0.410886445	0.261116468	-0.551964331	-0.617438388	1.881621662	1.895133828	-1.677734061	-5.078170201	11.16936158	8.584577536	5.111063631	43.85778749
0.000518651	-0.016730726	-0.054431468	0.061569781	-0.127106479	-0.284342303	0.085136713	0.631466571	0.035426551	1.152563797	2.015454653	-1.763407039	-5.156802687	11.2937377	8.596945798	5.126033166	43.82721387
-0.001219754	-0.003117024	-0.058641055	-0.052054616	-0.201314111	0.044975287	-0.436367527	-0.714690068	0.605093798	0.226660482	1.958056054	-1.83518193	-5.216556048	11.40890154	8.607901683	5.140226275	43.79614134
0.001768188	0.014701093	0.031786366	-0.086348917	0.259506773	0.152427297	0.699671675	0.788625337	-0.339294164	-0.320473077	1.745065421	-1.892424213	-5.257092166	11.51471583	8.617430774	5.153642498	43.76456924
0.003908022	-0.014579522	0.043006677	0.051537437	0.003320595	-0.230485498	-0.81313721	-0.851027977	-0.658665493	-0.518020882	1.398397742	-1.934032842	-5.278331736	11.61104628	8.625517534	5.166282341	43.73249709
0.009888809	-0.048303278	-0.013106087	0.122545816	-0.235475395	0.201115326	0.747054411	0.898307064	0.687013285	-0.6195247	0.944470597	-1.958659651	-5.280460476	11.69777653	8.632145649	5.17814677	43.69992472
0.011929258	-0.037996607	-0.037487576	-0.078894677	0.13921381	-0.133391472	-0.516765997	-0.93005222	0.124440875	-0.889930667	0.417100818	-1.964796574	-5.263860312	11.77482653	8.637297986	5.189237296	43.66685222
0.014574576	0.046012783	0.020645463	-0.134041127	0.153092191	0.087501732	0.181791098	0.951249735	-0.69310407	-1.085417497	-0.152517584	-1.950954788	-5.228972461	11.84216895	8.640956298	5.199556389	43.63327986
0.018581833	0.119339976	0.040339594	0.110174775	-0.240199653	-0.05435357	0.179350588	-0.964812979	0.359730875	-0.915690733	-0.736843581	-1.915807988	-5.176254031	11.89981983	8.643102246	5.209107657	43.59920809
0.024873253	0.067062316	-0.034373814	0.132877183	-0.015607658	-0.025053431	-0.491502839	0.968351156	0.575169554	-0.463779643	-1.296732659	-1.858277005	-5.10618097	11.94781409	8.643722057	5.21789596	43.56463763
0.029042364	-0.103285603	-0.068130715	-0.152943476	0.269410535	0.167898087	0.686665718	-0.963134706	-0.058379147	0.080796061	-1.775294282	-1.777719713	-5.019240543	11.98619244	8.642806883	5.225926973	43.52956934
0.031998704	-0.201546932	0.044234052	-0.110730121	-0.148900694	-0.302529246	-0.716900187	0.955442362	-0.412247745	0.517565523	-2.104464364	-1.673728474	-4.915946872	12.01501878	8.640352838	5.233206506	43.49400437
0.04003653	-0.068178105	0.120286265	0.200480874	-0.204034863	0.317370627	0.575533341	-0.950124831	0.17577685	0.674243723	-2.21627301	-1.546325943	-4.796820972	12.03436054	8.636361856	5.23974024	43.45794399
0.0464944	0.168524145	-0.048158327	0.052015134	0.284129421	-0.157931388	-0.309485592	0.942775758	0.406369366	0.519843443	-2.073308764	-1.397760488	-4.662399498	12.04430674	8.630838109	5.245533705	43.42138966
0.050843294	0.250820353	-0.179858365	-0.224967819	0.063556298	-0.127727792	-0.002775719	-0.926305689	-0.53569699	0.137040753	-1.724577951	-1.233211965	-4.513219644	12.04494444	8.623790301	5.250592285	43.38434296
0.058766645	0.071195586	0.026253402	0.022741246	-0.372472118	0.405808298	0.281345519	0.896912818	-0.200713857	-0.33272579	-1.242684283	-1.057653026	-4.349833967	12.03635424	8.615230827	5.254921201	43.34680564
0.064158553	-0.221714772	0.230378868	0.21778505	0.167580495	-0.518099301	-0.464288639	-0.853338387	1.132313017	-0.567398836	-0.705894699	-0.873369293	-4.172866806	12.01861477	8.605173043	5.258525534	43.3087796
0.077051969	-0.302472232	0.045431309	-0.08185998	0.342267594	0.367761864	0.516317842	0.791989113	-0.324057682	-0.314648738	-0.191485144	-0.681986749	-3.982961834	11.99180577	8.593630382	5.261410188	43.2702669
0.085239407	-0.084596083	-0.295906601	-0.233001917	-0.492737786	-0.011386964	-0.451000756	-0.718873027	-2.028486206	0.178929986	0.277813793	-0.485108925	-3.780787829	11.95600961	8.580616273	5.263579965	43.23126972
0.092019016	0.247878101	-0.14672917	0.168465801	0.009260869	-0.366419409	0.316234848	0.644600322	-0.312316553	0.580129513	0.695917351	-0.284249554	-3.567106213	11.91131151	8.566144149	5.265039597	43.1917903
0.098392133	0.366228256	0.329951016	0.232744917	0.579165554	0.566934233	-0.16344277	-0.574236382	2.572231226	0.744780985	1.067054184	-0.080899915	-3.342701451	11.8577973	8.55022744	5.265793736	43.15183095
0.098917355	0.112885105	0.285061821	-0.263427679	-0.512901381	-0.475431463	0.039990356	0.515085184	3.47447076	0.572361494	1.403731773	0.123472942	-3.10835801	11.79555279	8.532879578	5.265846974	43.11139407
0.10064315	-0.267412593	-0.280628726	-0.183816762	-0.20438015	0.146230274	0.040023782	-0.463583287	1.720803268	0.033994914	1.718129349	0.327499619	-2.864861072	11.72466381	8.514113995	5.265203848	43.07048208
0.104945332	-0.398216635	-0.434653535	0.340333975	0.739215346	0.243553725	-0.085160126	0.413759299	-2.123264102	-0.620745685	2.013338948	0.529837818	-2.612998684	11.64521615	8.493944121	5.263868879	43.02909744
0.106193488	-0.147395602	0.145845825	0.102887419	-0.417296945	-0.505192999	0.108441486	-0.364835787	-4.674441865	-1.066793774	2.285739055	0.729145953	-2.353559611	11.55729566	8.472383388	5.261846591	42.9872426
0.107941771	0.267243164	0.557210579	-0.38833262	-0.43222809	0.524676242	-0.123100908	0.318764474	-4.43570284	-1.063786126	2.533354931	0.924082443	-2.087332615	11.46098813	8.449445226	5.259141504	42.94492001
0.105108853	0.436823985	0.049524904	-0.017321041	0.812413404	-0.301416482	0.142387719	-0.275273673	-2.619354024	-0.68677772	2.726319627	1.113305702	-1.815106462	11.3563794	8.425143069	5.255758142	42.90213212
0.098391229	0.188165017	-0.595776963	0.435780386	-0.217301167	-0.045160016	-0.161855307	0.242633655	-0.670705304	-0.089140646	2.8270894	1.295474148	-1.537669915	11.24355527	8.399490345	5.251701027	42.85888138
0.092534493	-0.240013977	-0.263308342	-0.064726206	-0.672012243	0.368105276	0.184607209	-0.218798335	1.164686134	0.575543304	2.79839078	1.46897766	-1.255813474	11.12260157	8.372500488	5.246974681	42.81517025
0.091052297	-0.443291392	0.552209955	-0.474515319	0.777274918	-0.538144811	-0.210781771	0.198137882	2.799266142	1.15285354	2.604435116	1.63072824	-0.970334584	10.99360411	8.344186928	5.241583627	42.77100117
0.088931764	-0.244289306	0.460358755	0.139688092	0.047016901	0.465831165	0.220016658	-0.18366513	4.042425812	1.491942203	2.210990201	1.776083189	-0.682040408	10.8566567	8.314563096	5.235532387	42.72637659
0.086970768	0.184184277	-0.429963816	0.509155646	-0.828975002	-0.159321124	-0.187922259	0.179405866	4.352982939	1.460196557	1.598360037	1.901381252	-0.391771654	10.71188667	8.283642423	5.228825483	42.68129897
0.092690598	0.463473262	-0.622136895	-0.221702168	0.634768906	-0.256293241	0.097142682	-0.191277792	2.577657786	1.001398248	0.810810732	2.003575001	-0.100387333	10.55943583	8.251438342	5.221467437	42.63577075
0.097297685	0.293127182	0.210560454	-0.567206768	0.286109453	0.555069754	0.031869893	0.209650864	-0.448711942	0.294988656	-0.081938484	2.079702692	0.191236552	10.39944762	8.217964283	5.213462772	42.58979439
0.097085586	-0.18219158	0.717396786	0.335361785	-0.842970484	-0.55310997	-0.161485271	-0.221216035	-2.751129376	-0.452228028	-1.007666935	2.126806428	0.48222016	10.23206544	8.183233678	5.204816011	42.54337234
0.104696153	-0.475152833	0.074779159	0.627265387	0.424182079	0.242392049	0.261269837	0.217624515	-2.956911383	-1.045788908	-1.894153944	2.141919242	0.771692711	10.05743273	8.147259958	5.195531675	42.49650705
0.104010552	-0.323919226	-0.741622657	-0.510657412	0.422462245	0.191881335	-0.319033198	-0.196868802	-1.535610058	-1.336191906	-2.669178837	2.12202919	1.058828407	9.875692904	8.110056553	5.185614286	42.44920097
0.111587016	0.169196655	-0.342157715	-0.609405893	-0.696890037	-0.480749117	0.341522614	0.162401261	0.473640895	-1.282875492	-3.269137262	2.064069627	1.342847409	9.686998138	8.071636896	5.175068368	42.40145654
0.116712163	0.495532846	0.623929503	0.648159688	0.123823229	0.431119269	-0.356000035	-0.129367375	1.732101927	-0.871371625	-3.667774747	1.964913063	1.622995754	9.491535563	8.032014418	5.163898443	42.35327623
0.107711177	0.310178655	0.569316114	0.565445402	0.543796579	-0.077521817	0.381895638	0.115494364	1.416619344	-0.217409683	-3.861246173	1.821317445	1.898557858	9.289501054	7.991202549	5.152109033	42.30466249
0.094275306	-0.150729127	-0.36521467	-0.726270352	-0.443781974	-0.28865151	-0.379040403	-0.107435417	0.080489677	0.469832761	-3.85894021	1.631112108	2.168807318	9.081090489	7.949214722	5.139704659	42.25561775
0.080950635	-0.410173826	-0.678765838	-0.502797803	-0.222316897	0.39938326	0.316990497	0.104107887	-0.815023035	0.865438023	-3.678085132	1.397724199	2.432935946	8.866501154	7.906064367	5.126689845	42.20614448
0.066708639	-0.254404647	0.066818274	0.793861246	0.529682952	-0.187399972	-0.17620238	-0.105231122	-0.463379979	0.827253203	-3.34247843	1.127149907	2.690103689	8.645935983	7.861764916	5.113069113	42.15624513
0.054803215	0.114516822	0.66519847	0.434045674	-0.087679082	-0.176597222	-0.044717585	0.109313772	0.743691105	0.576804925	-2.887349403	0.826497254	2.939454933	8.41959932	7.8163298	5.098846986	42.10592214
0.04185017	0.313826413	0.202293328	-0.868269883	-0.47369534	0.403147731	0.317968274	-0.117490162	0.47618086	0.278758948	-2.329830759	0.503840443	3.180130707	8.18769551	7.769772451	5.084027984	42.05517797
0.031643776	0.198970238	-0.533793741	-0.343463579	0.372571701	-0.296738152	-0.590471767	0.13202219	-0.818983608	-0.031174075	-1.681484894	0.167448123	3.41127874	7.950428898	7.722106299	5.068616632	42.00401507
0.028612307	-0.06451889	-0.409217441	0.927235406	0.261998075	-0.09868202	0.78919212	-0.161978617	-1.302124328	-0.306659406	-0.949027581	-0.174437843	3.632073547	7.708003828	7.673344776	5.05261745	41.95243589
0.024899562	-0.242351015	0.293533198	0.213705619	-0.589602704	0.483189457	-0.866188104	0.202389171	-1.295123149	-0.406468864	-0.122569311	-0.513590414	3.841704902	7.46062421	7.623501313	5.036034963	41.90044287
0.021599118	-0.196036451	0.507286596	-0.958657883	0.136199266	-0.533841242	0.792149411	-0.248654326	-1.198483515	-0.347075793	0.798490682	-0.841808771	4.039390543	7.208492209	7.572589342	5.018873691	41.84803848
