0.070990475	-0.017552597	-1.577317421	-0.058072441	-0.932775912	-4.239877102	10.2373343	8.481430394	5.005043718	44.03079659
0.317991444	-0.713960334	-2.083181954	0.028337047	-1.072670841	-4.420451941	10.41410134	8.502005884	5.024630074	44.00319928
-0.316196329	-0.712182298	-1.601744743	0.302982826	-1.209701163	-4.585443232	10.58247975	8.521243048	5.0434539	43.97510824
0.340481976	0.148958128	-0.411862239	0.708609164	-1.341421768	-4.734262544	10.74233225	8.539130851	5.061511755	43.94652242
0.145143099	0.66858732	0.906470201	1.165837316	-1.46510461	-4.866354138	10.89352158	8.555657343	5.078800963	43.91744093
-0.569418676	0.165551227	1.783221533	1.589927103	-1.578011895	-4.98117202	11.03591044	8.570810355	5.095319027	43.8878629
0.873796924	-0.617438388	1.881621662	1.895133828	-1.677734061	-5.078170201	11.16936158	8.584577536	5.111063631	43.85778749
-0.127165814	0.035426551	1.152563797	2.015454653	-1.763407039	-5.156802687	11.2937377	8.596945798	5.126033166	43.82721387
-1.691243195	0.605093798	0.226660482	1.958056054	-1.83518193	-5.216556048	11.40890154	8.607901683	5.140226275	43.79614134
2.013859861	-0.339294164	-0.320473077	1.745065421	-1.892424213	-5.257092166	11.51471583	8.617430774	5.153642498	43.76456924
-2.144690035	-0.658665493	-0.518020882	1.398397742	-1.934032842	-5.278331736	11.61104628	8.625517534	5.166282341	43.73249709
2.019167275	0.687013285	-0.6195247	0.944470597	-1.958659651	-5.280460476	11.69777653	8.632145649	5.17814677	43.69992472
-1.691168172	0.124440875	-0.889930667	0.417100818	-1.964796574	-5.263860312	11.77482653	8.637297986	5.189237296	43.66685222
1.295004908	-0.69310407	-1.085417497	-0.152517584	-1.950954788	-5.228972461	11.84216895	8.640956298	5.199556389	43.63327986
-0.966372369	0.359730875	-0.915690733	-0.736843581	-1.915807988	-5.176254031	11.89981983	8.643102246	5.209107657	43.59920809
0.775730988	0.575169554	-0.463779643	-1.296732659	-1.858277005	-5.10618097	11.94781409	8.643722057	5.21789596	43.56463763
-0.034658015	-0.058379147	0.080796061	-1.775294282	-1.777719713	-5.019240543	11.98619244	8.642806883	5.225926973	43.52956934
-0.793760566	-0.412247745	0.517565523	-2.104464364	-1.673728474	-4.915946872	12.01501878	8.640352838	5.233206506	43.49400437
0.14099272	0.17577685	0.674243723	-2.21627301	-1.546325943	-4.796820972	12.03436054	8.636361856	5.23974024	43.45794399
1.165187732	0.406369366	0.519843443	-2.073308764	-1.397760488	-4.662399498	12.04430674	8.630838109	5.245533705	43.42138966
-1.434004191	-0.53569699	0.137040753	-1.724577951	-1.233211965	-4.513219644	12.04494444	8.623790301	5.250592285	43.38434296
1.730299016	-0.200713857	-0.33272579	-1.242684283	-1.057653026	-4.349833967	12.03635424	8.615230827	5.254921201	43.34680564
-2.003876331	1.132313017	-0.567398836	-0.705894699	-0.873369293	-4.172866806	12.01861477	8.605173043	5.258525534	43.3087796
2.178026909	-0.324057682	-0.314648738	-0.191485144	-0.681986749	-3.982961834	11.99180577	8.593630382	5.261410188	43.2702669
-2.193836383	-2.028486206	0.178929986	0.277813793	-0.485108925	-3.780787829	11.95600961	8.580616273	5.263579965	43.23126972
0.953339899	-0.312316553	0.580129513	0.695917351	-0.284249554	-3.567106213	11.91131151	8.566144149	5.265039597	43.1917903
1.81388554	2.572231226	0.744780985	1.067054184	-0.080899915	-3.342701451	11.8577973	8.55022744	5.265793736	43.15183095
-0.291352373	3.47447076	0.572361494	1.403731773	0.123472942	-3.10835801	11.79555279	8.532879578	5.265846974	43.11139407
-1.310029808	1.720803268	0.033994914	1.718129349	0.327499619	-2.864861072	11.72466381	8.514113995	5.265203848	43.07048208
1.18170511	-2.123264102	-0.620745685	2.013338948	0.529837818	-2.612998684	11.64521615	8.493944121	5.263868879	43.02909744
-1.098857996	-4.674441865	-1.066793774	2.285739055	0.729145953	-2.353559611	11.55729566	8.472383388	5.261846591	42.9872426
1.134889334	-4.43570284	-1.063786126	2.533354931	0.924082443	-2.087332615	11.46098813	8.449445226	5.259141504	42.94492001
1.142200146	-2.619354024	-0.68677772	2.726319627	1.113305702	-1.815106462	11.3563794	8.425143069	5.255758142	42.90213212
-0.07867571	-0.670705304	-0.089140646	2.8270894	1.295474148	-1.537669915	11.24355527	8.399490345	5.251701027	42.85888138
-1.109031391	1.164686134	0.575543304	2.79839078	1.46897766	-1.255813474	11.12260157	8.372500488	5.246974681	42.81517025
0.032675712	2.799266142	1.15285354	2.604435116	1.63072824	-0.970334584	10.99360411	8.344186928	5.241583627	42.77100117
1.027470235	4.042425812	1.491942203	2.210990201	1.776083189	-0.682040408	10.8566567	8.314563096	5.235532387	42.72637659
-1.126802673	4.352982939	1.460196557	1.598360037	1.901381252	-0.391771654	10.71188667	8.283642423	5.228825483	42.68129897
0.038833203	2.577657786	1.001398248	0.810810732	2.003575001	-0.100387333	10.55943583	8.251438342	5.221467437	42.63577075
1.564053463	-0.448711942	0.294988656	-0.081938484	2.079702692	0.191236552	10.39944762	8.217964283	5.213462772	42.58979439
-1.541489715	-2.751129376	-0.452228028	-1.007666935	2.126806428	0.48222016	10.23206544	8.183233678	5.204816011	42.54337234
2.266510878	-2.956911383	-1.045788908	-1.894153944	2.141919242	0.771692711	10.05743273	8.147259958	5.195531675	42.49650705
-2.080441505	-1.535610058	-1.336191906	-2.669178837	2.12202919	1.058828407	9.875692904	8.110056553	5.185614286	42.44920097
-1.163705124	0.473640895	-1.282875492	-3.269137262	2.064069627	1.342847409	9.686998138	8.071636896	5.175068368	42.40145654
2.77841097	1.732101927	-0.871371625	-3.667774747	1.964913063	1.622995754	9.491535563	8.032014418	5.163898443	42.35327623
2.704686085	1.416619344	-0.217409683	-3.861246173	1.821317445	1.898557858	9.289501054	7.991202549	5.152109033	42.30466249
-2.416929277	0.080489677	0.469832761	-3.85894021	1.631112108	2.168807318	9.081090489	7.949214722	5.139704659	42.25561775
-0.808389852	-0.815023035	0.865438023	-3.678085132	1.397724199	2.432935946	8.866501154	7.906064367	5.126689845	42.20614448
0.544336467	-0.463379979	0.827253203	-3.34247843	1.127149907	2.690103689	8.645935983	7.861764916	5.113069113	42.15624513
1.180202937	0.743691105	0.576804925	-2.887349403	0.826497254	2.939454933	8.41959932	7.8163298	5.098846986	42.10592214
-0.305754115	0.47618086	0.278758948	-2.329830759	0.503840443	3.180130707	8.18769551	7.769772451	5.084027984	42.05517797
-1.492251184	-0.818983608	-0.031174075	-1.681484894	0.167448123	3.41127874	7.950428898	7.722106299	5.068616632	42.00401507
1.393773671	-1.302124328	-0.306659406	-0.949027581	-0.174437843	3.632073547	7.708003828	7.673344776	5.05261745	41.95243589
-0.524556521	-1.295123149	-0.406468864	-0.122569311	-0.513590414	3.841704902	7.46062421	7.623501313	5.036034963	41.90044287
-0.588506865	-1.198483515	-0.347075793	0.798490682	-0.841808771	4.039390543	7.208492209	7.572589342	5.018873691	41.84803848
0.290650333	-0.86003765	-0.222323523	1.799638469	-1.151054491	4.224331698	6.951809558	7.520622293	5.001138157	41.79522516
0.638648383	0.234982638	-0.057111319	2.859277931	-1.434750791	4.39572333	6.690777988	7.467613598	4.982832884	41.74200536
-0.917360519	2.020120948	0.263711336	3.938750447	-1.689502459	4.552760402	6.42559923	7.413576689	4.963962393	41.68838153
-0.09773538	2.660434606	0.594076858	4.967363526	-1.912664837	4.694637877	6.156475016	7.358524996	4.944531208	41.63435613
2.081978113	1.01859885	0.651040483	5.839014982	-2.101737627	4.820551652	5.88360614	7.302471951	4.92454385	41.57993161
-3.015075916	-1.234613456	0.277626089	6.44542399	-2.254797966	4.929702232	5.607188794	7.245430985	4.904004842	41.52511041
3.557068646	-2.57553847	-0.503308405	6.653305551	-2.370465828	5.021295321	5.327413965	7.18741553	4.882918707	41.46989498
-3.759230666	-2.41671949	-1.276655318	6.358689133	-2.449109698	5.094542428	5.044466841	7.128439016	4.861289965	41.41428779
0.99824997	-0.332503152	-1.657812758	5.51106382	-2.492114834	5.148663496	4.758524169	7.068514875	4.839123141	41.35829127
3.214452953	1.312770486	-1.210044947	4.135214224	-2.501021068	5.182888159	4.469753013	7.007656539	4.816422755	41.30190789
-2.019325858	0.69135497	0.012590895	2.343366971	-2.477053283	5.196550445	4.178305009	6.945877438	4.793193331	41.24514008
-0.935139413	-0.377679257	1.56177052	0.306877384	-2.42013593	5.189369393	3.884316599	6.883191003	4.769439391	41.18799031
0.020931414	-0.141503996	2.796877936	-1.790959401	-2.329725309	5.161223999	3.58791792	6.819610963	4.745165457	41.13046102
1.721112924	-0.014451317	3.329853523	-3.780606071	-2.205328834	5.11209367	3.28924313	6.755152263	4.720376052	41.07255466
-0.575047003	-0.19485126	2.913258092	-5.52646935	-2.046722148	5.042196868	2.988455109	6.689830307	4.695075697	41.01427369
-1.281414327	-0.261946425	1.52380474	-6.91278185	-1.853900019	4.951943985	2.685743918	6.623660484	4.669268949	40.95562055
1.274655275	-0.07313912	-0.446324688	-7.847595508	-1.626898392	4.841778237	2.381308056	6.556657966	4.642960507	40.89659767
-0.824501485	0.224052032	-2.507946184	-8.255540492	-1.365753208	4.712142026	2.075346862	6.488837799	4.616155188	40.83720746
-0.344289039	0.56987222	-4.208940574	-8.062449089	-1.072256133	4.563477752	1.768059671	6.420214932	4.588857907	40.77745235
0.54653432	0.446101197	-5.222773588	-7.199596875	-0.755433745	4.396310224	1.459645821	6.350804296	4.561073605	40.71733474
-0.271759808	-0.105062971	-5.152772348	-5.676667546	-0.425840511	4.211513324	1.150304772	6.280620819	4.532807225	40.65685704
0.238844855	-0.551116276	-3.570904306	-3.637007517	-0.089993615	4.010175586	0.840236472	6.20967943	4.504063709	40.59602166
-0.238915552	-0.274922306	-0.531785579	-1.26176231	0.246447835	3.793622855	0.529640997	6.13799506	4.474848001	40.534831
-0.84151425	0.085584022	2.924248296	1.237922656	0.577770266	3.563235445	0.218718418	6.065582647	4.445165036	40.47328746
0.309962277	0.107121226	5.624321586	3.643401989	0.898260102	3.32039367	-0.092331191	5.992457131	4.415019745	40.41139347
3.511594007	0.483684953	6.84111497	5.736030295	1.202203769	3.066477842	-0.403307758	5.91863345	4.384417063	40.34915141
-4.180150668	0.63430745	6.148545418	7.330500874	1.483881796	2.802874172	-0.714011208	5.844126544	4.353361923	40.2865637
4.385592877	0.66960083	3.391430135	8.384593846	1.73758797	2.530992454	-1.02424147	5.768951353	4.321859259	40.22363275
-1.054443259	-0.53908393	-0.354434303	8.928357967	1.957755839	2.252248383	-1.333798469	5.693122817	4.289914002	40.16036095
-2.627213129	-0.889648282	-3.920081639	9.001360297	2.139069547	1.968057651	-1.642482133	5.616655875	4.257531087	40.09675073
-1.237979336	-0.756980941	-6.451249803	8.64091345	2.278468283	1.679835347	-1.950092389	5.539565466	4.224715448	40.03280447
1.296130881	-0.161089462	-7.346693247	7.878615097	2.378613227	1.388989518	-2.256429163	5.46186653	4.191472016	39.9685246
-0.4934141	0.782539853	-6.261612446	6.748018481	2.44356192	1.096905425	-2.561292384	5.383574007	4.157805725	39.90391352
-0.22059279	0.347522949	-3.519479955	5.307293568	2.477400623	0.804939607	-2.864481976	5.304702836	4.123721509	39.83897363
0.387382873	-0.65842153	-0.013167271	3.66314	2.484270173	0.514394029	-3.165797869	5.225267957	4.089224301	39.77370734
-0.70697168	-0.532321832	3.169329854	1.932401189	2.468378333	0.226503728	-3.465039987	5.145284309	4.054319034	39.70811705
